type,t,p,v
current,136,7308,106
current,135,7202,105
current,134,7097,105
current,133,6992,104
current,132,6888,103
current,131,6785,102
current,130,6683,101
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,145,8307,115
current,144,8192,114
current,143,8078,113
current,142,7965,112
current,141,7853,111
current,140,7742,110
current,139,7632,109
current,138,7523,108
current,137,7415,107
current,136,7308,106
current,135,7202,105
current,134,7097,105
current,133,6992,104
current,132,6888,103
current,131,6785,102
current,130,6683,101
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,144,8192,114
current,143,8078,113
current,142,7965,112
current,141,7853,111
current,140,7742,110
current,139,7632,109
current,138,7523,108
current,137,7415,107
current,136,7308,106
current,135,7202,105
current,134,7097,105
current,133,6992,104
current,132,6888,103
current,131,6785,102
current,130,6683,101
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,143,8078,113
current,142,7965,112
current,141,7853,111
current,140,7742,110
current,139,7632,109
current,138,7523,108
current,137,7415,107
current,136,7308,106
current,135,7202,105
current,134,7097,105
current,133,6992,104
current,132,6888,103
current,131,6785,102
current,130,6683,101
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,142,7965,112
current,141,7853,111
current,140,7742,110
current,139,7632,109
current,138,7523,108
current,137,7415,107
current,136,7308,106
current,135,7202,105
current,134,7097,105
current,133,6992,104
current,132,6888,103
current,131,6785,102
current,130,6683,101
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,141,7853,111
current,140,7742,110
current,139,7632,109
current,138,7523,108
current,137,7415,107
current,136,7308,106
current,135,7203,106
current,134,7097,105
current,133,6992,104
current,132,6888,103
current,131,6785,102
current,130,6683,101
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8686,79
current,152,8607,78
current,151,8529,78
current,150,8451,79
current,149,8372,80
current,148,8292,81
current,147,8211,82
current,146,8129,83
current,145,8046,84
current,144,7962,85
current,143,7877,86
current,142,7791,87
current,141,7704,88
current,140,7616,89
current,139,7527,90
current,138,7437,91
current,137,7346,92
current,136,7254,93
current,135,7161,94
current,134,7067,95
current,133,6972,96
current,132,6876,97
current,131,6779,98
current,130,6681,99
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8684,78
current,152,8606,77
current,151,8529,78
current,150,8451,79
current,149,8372,80
current,148,8292,81
current,147,8211,82
current,146,8129,83
current,145,8046,84
current,144,7962,85
current,143,7877,86
current,142,7791,87
current,141,7704,88
current,140,7616,89
current,139,7527,90
current,138,7437,91
current,137,7346,92
current,136,7254,93
current,135,7161,94
current,134,7067,95
current,133,6972,96
current,132,6876,97
current,131,6779,98
current,130,6681,99
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8684,78
current,152,8607,78
current,151,8531,80
current,150,8452,80
current,149,8374,82
current,148,8292,81
current,147,8211,82
current,146,8129,83
current,145,8046,84
current,144,7962,85
current,143,7877,86
current,142,7791,87
current,141,7704,88
current,140,7616,89
current,139,7527,90
current,138,7437,91
current,137,7346,92
current,136,7254,93
current,135,7161,94
current,134,7067,95
current,133,6972,96
current,132,6876,97
current,131,6779,98
current,130,6681,99
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8688,78
current,152,8611,79
current,151,8533,80
current,150,8454,81
current,149,8374,82
current,148,8293,82
current,147,8213,84
current,146,8129,83
current,145,8046,84
current,144,7962,85
current,143,7877,86
current,142,7791,87
current,141,7704,88
current,140,7616,89
current,139,7527,90
current,138,7437,91
current,137,7346,92
current,136,7254,93
current,135,7161,94
current,134,7067,95
current,133,6972,96
current,132,6876,97
current,131,6779,98
current,130,6681,99
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8690,78
current,152,8612,78
current,151,8535,80
current,150,8456,81
current,149,8376,82
current,148,8295,83
current,147,8213,84
current,146,8131,85
current,145,8048,86
current,144,7964,87
current,143,7879,88
current,142,7793,89
current,141,7706,90
current,140,7618,91
current,139,7529,92
current,138,7439,93
current,137,7348,94
current,136,7256,95
current,135,7163,96
current,134,7069,97
current,133,6974,98
current,132,6878,99
current,131,6780,99
current,130,6683,101
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,148,8653,118
current,147,8535,117
current,146,8418,116
current,145,8302,115
current,144,8187,114
current,143,8073,113
current,142,7960,112
current,141,7848,111
current,140,7737,110
current,139,7627,109
current,138,7518,108
current,137,7410,107
current,136,7303,106
current,135,7197,105
current,134,7092,104
current,133,6988,103
current,132,6885,102
current,131,6783,101
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8707,78
current,152,8631,80
current,151,8551,79
current,150,8472,80
current,149,8392,81
current,148,8311,82
current,147,8229,83
current,146,8146,84
current,145,8062,85
current,144,7977,86
current,143,7891,87
current,142,7804,88
current,141,7716,89
current,140,7627,90
current,139,7537,91
current,138,7446,92
current,137,7354,93
current,136,7261,94
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8709,79
current,152,8631,80
current,151,8552,80
current,150,8474,82
current,149,8392,81
current,148,8311,82
current,147,8229,83
current,146,8146,84
current,145,8062,85
current,144,7977,86
current,143,7891,87
current,142,7804,88
current,141,7716,89
current,140,7627,90
current,139,7537,91
current,138,7446,92
current,137,7354,93
current,136,7261,94
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8712,80
current,152,8632,79
current,151,8553,80
current,150,8473,81
current,149,8392,81
current,148,8311,82
current,147,8229,83
current,146,8146,84
current,145,8062,85
current,144,7977,86
current,143,7891,87
current,142,7804,88
current,141,7716,89
current,140,7627,90
current,139,7537,91
current,138,7446,92
current,137,7354,93
current,136,7261,94
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8712,80
current,152,8633,80
current,151,8555,82
current,150,8473,81
current,149,8392,81
current,148,8311,82
current,147,8229,83
current,146,8146,84
current,145,8062,85
current,144,7977,86
current,143,7891,87
current,142,7804,88
current,141,7716,89
current,140,7627,90
current,139,7537,91
current,138,7446,92
current,137,7354,93
current,136,7261,94
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,152,8636,82
current,151,8554,81
current,150,8473,81
current,149,8392,81
current,148,8311,82
current,147,8229,83
current,146,8146,84
current,145,8062,85
current,144,7977,86
current,143,7891,87
current,142,7804,88
current,141,7716,89
current,140,7627,90
current,139,7537,91
current,138,7446,92
current,137,7354,93
current,136,7261,94
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,152,8636,82
current,151,8555,82
current,150,8474,82
current,149,8393,82
current,148,8313,84
current,147,8229,83
current,146,8146,84
current,145,8062,85
current,144,7977,86
current,143,7891,87
current,142,7804,88
current,141,7716,89
current,140,7627,90
current,139,7537,91
current,138,7446,92
current,137,7354,93
current,136,7261,94
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,150,8477,83
current,149,8395,83
current,148,8313,84
current,147,8231,85
current,146,8148,86
current,145,8063,86
current,144,7979,88
current,143,7891,87
current,142,7804,88
current,141,7716,89
current,140,7627,90
current,139,7537,91
current,138,7446,92
current,137,7354,93
current,136,7261,94
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8717,79
current,152,8638,79
current,151,8560,81
current,150,8480,82
current,149,8399,83
current,148,8317,84
current,147,8233,84
current,146,8150,86
current,145,8065,87
current,144,7979,88
current,143,7892,88
current,142,7806,90
current,141,7716,89
current,140,7627,90
current,139,7537,91
current,138,7446,92
current,137,7354,93
current,136,7261,94
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8720,80
current,152,8640,79
current,151,8561,80
current,150,8481,81
current,149,8400,82
current,148,8318,83
current,147,8235,84
current,146,8151,85
current,145,8066,86
current,144,7980,87
current,143,7893,88
current,142,7805,89
current,141,7716,89
current,140,7627,90
current,139,7537,91
current,138,7446,92
current,137,7354,93
current,136,7261,94
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8720,80
current,152,8641,80
current,151,8563,82
current,150,8481,81
current,149,8402,84
current,148,8318,83
current,147,8236,85
current,146,8152,86
current,145,8067,87
current,144,7981,88
current,143,7894,89
current,142,7806,90
current,141,7718,91
current,140,7628,91
current,139,7539,93
current,138,7446,92
current,137,7354,93
current,136,7261,94
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8723,80
current,152,8643,79
current,151,8564,80
current,150,8484,81
current,149,8403,82
current,148,8321,83
current,147,8238,84
current,146,8154,85
current,145,8069,86
current,144,7983,87
current,143,7896,88
current,142,7808,89
current,141,7719,90
current,140,7629,91
current,139,7538,92
current,138,7446,92
current,137,7354,93
current,136,7261,94
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8723,80
current,152,8644,80
current,151,8566,82
current,150,8484,81
current,149,8404,83
current,148,8322,84
current,147,8239,85
current,146,8155,86
current,145,8070,87
current,144,7984,88
current,143,7897,89
current,142,7809,90
current,141,7720,91
current,140,7630,92
current,139,7539,93
current,138,7448,94
current,137,7355,94
current,136,7263,96
current,135,7167,95
current,134,7072,96
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8725,79
current,152,8647,80
current,151,8568,81
current,150,8488,82
current,149,8407,83
current,148,8325,84
current,147,8242,85
current,146,8158,86
current,145,8073,87
current,144,7987,88
current,143,7900,89
current,142,7812,90
current,141,7723,91
current,140,7633,92
current,139,7542,93
current,138,7450,94
current,137,7357,95
current,136,7263,96
current,135,7168,96
current,134,7074,98
current,133,6976,97
current,132,6879,98
current,131,6781,99
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,153,8727,79
current,152,8650,81
current,151,8570,81
current,150,8491,83
current,149,8409,83
current,148,8328,85
current,147,8244,85
current,146,8161,87
current,145,8075,87
current,144,7990,89
current,143,7902,89
current,142,7815,91
current,141,7725,91
current,140,7636,93
current,139,7544,93
current,138,7453,95
current,137,7358,94
current,136,7265,96
current,135,7170,97
current,134,7074,98
current,133,6978,99
current,132,6880,99
current,131,6783,101
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,148,8635,117
current,147,8518,116
current,146,8402,115
current,145,8287,114
current,144,8173,113
current,143,8060,112
current,142,7948,111
current,141,7837,110
current,140,7727,109
current,139,7618,108
current,138,7510,107
current,137,7403,106
current,136,7297,105
current,135,7192,104
current,134,7088,103
current,133,6985,102
current,132,6883,101
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,149,8742,117
current,148,8625,116
current,147,8509,115
current,146,8394,114
current,145,8280,113
current,144,8167,112
current,143,8055,111
current,142,7944,110
current,141,7834,109
current,140,7725,108
current,139,7617,107
current,138,7510,107
current,137,7403,106
current,136,7297,105
current,135,7192,104
current,134,7088,103
