x,longitude,latitude,date
11208,-122.439382,37.721981,01/01/2006
11209,-122.439382,37.721981,01/01/2007
11210,-122.439382,37.721981,01/01/2008
11211,-122.439382,37.721981,01/01/2009
11212,-122.439382,37.721981,01/01/2010
11213,-122.439382,37.721981,01/01/2011
11214,-122.439382,37.721981,01/01/2012
11215,-122.439382,37.721981,01/01/2013
11216,-122.439382,37.721981,01/01/2014
11217,-122.443182,37.74363,01/01/1999
11218,-122.443182,37.74363,01/01/2010
11219,-122.443182,37.74363,01/01/2011
11220,-122.443182,37.74363,01/01/2012
11221,-122.443182,37.74363,01/01/2013
11222,-122.436034,37.623159,01/01/2004
11223,-122.436034,37.623159,01/01/2005
11224,-122.436034,37.623159,01/01/2008
11225,-122.436034,37.623159,01/01/2009
11226,-122.436034,37.623159,01/01/2010
11227,-122.436034,37.623159,01/01/2011
11228,-122.436034,37.623159,01/01/2012
11229,-122.436034,37.623159,01/01/2013
11230,-122.435732,37.79967,01/01/2012
11231,-122.435732,37.79967,01/01/2013
11232,-122.435732,37.79967,01/01/2014
11233,-121.705327,37.189396,01/01/2002
11234,-121.705327,37.189396,01/01/2003
11235,-121.705327,37.189396,01/01/2004
11236,-121.705327,37.189396,01/01/2005
11237,-121.705327,37.189396,01/01/2006
11238,-121.705327,37.189396,01/01/2007
11239,-121.705327,37.189396,01/01/2008
11240,-121.705327,37.189396,01/01/2009
11241,-121.705327,37.189396,01/01/2010
11242,-121.705327,37.189396,01/01/2011
11243,-121.705327,37.189396,01/01/2012
11244,-121.705327,37.189396,01/01/2013
11245,-122.26553,37.879825,01/01/1998
11246,-122.26553,37.879825,01/01/1999
11247,-122.26553,37.879825,01/01/2000
11248,-122.26553,37.879825,01/01/2001
11249,-122.26553,37.879825,01/01/2002
11250,-122.26553,37.879825,01/01/2003
11251,-122.26553,37.879825,01/01/2004
11252,-122.26553,37.879825,01/01/2005
11253,-122.26553,37.879825,01/01/2006
11254,-122.26553,37.879825,01/01/2007
11255,-122.26553,37.879825,01/01/2008
11256,-122.26553,37.879825,01/01/2009
11257,-122.26553,37.879825,01/01/2010
11258,-122.26553,37.879825,01/01/2011
11259,-122.26553,37.879825,01/01/2012
11260,-122.26553,37.879825,01/01/2013
11261,-122.256729,37.866975,01/01/1993
11262,-122.256729,37.866975,01/01/1994
11263,-122.256729,37.866975,01/01/1995
11264,-122.256729,37.866975,01/01/1996
11265,-122.256729,37.866975,01/01/1997
11266,-122.256729,37.866975,01/01/1998
11267,-122.256729,37.866975,01/01/1999
11268,-122.256729,37.866975,01/01/2000
11269,-122.256729,37.866975,01/01/2001
11270,-122.256729,37.866975,01/01/2002
11271,-122.256729,37.866975,01/01/2003
11272,-122.256729,37.866975,01/01/2004
11273,-122.256729,37.866975,01/01/2005
11274,-122.256729,37.866975,01/01/2006
11275,-122.256729,37.866975,01/01/2007
11276,-122.256729,37.866975,01/01/2008
11277,-122.256729,37.866975,01/01/2009
11278,-122.256729,37.866975,01/01/2010
11279,-122.256729,37.866975,01/01/2011
11280,-122.256729,37.866975,01/01/2012
11281,-122.256729,37.866975,01/01/2013
11282,-122.240179,37.843126,01/01/2007
11283,-122.240179,37.843126,01/01/2008
11284,-122.240179,37.843126,01/01/2009
11285,-122.240179,37.843126,01/01/2010
11286,-122.240179,37.843126,01/01/2011
11287,-122.240179,37.843126,01/01/2012
11288,-122.240179,37.843126,01/01/2013
11289,-122.240179,37.843126,01/01/2014
11290,-122.564439,37.935324,01/01/1993
11291,-122.564439,37.935324,01/01/1994
11292,-122.564439,37.935324,01/01/1995
11293,-122.564439,37.935324,01/01/1996
11294,-122.564439,37.935324,01/01/1997
11295,-122.564439,37.935324,01/01/1998
11296,-122.564439,37.935324,01/01/1999
11297,-122.564439,37.935324,01/01/2000
11298,-122.564439,37.935324,01/01/2001
11299,-122.564439,37.935324,01/01/2004
11300,-122.564439,37.935324,01/01/2005
11301,-122.564439,37.935324,01/01/2006
11302,-122.564439,37.935324,01/01/2007
11303,-122.564439,37.935324,01/01/2008
11304,-122.564439,37.935324,01/01/2009
11305,-122.564439,37.935324,01/01/2010
11306,-122.564439,37.935324,01/01/2011
11307,-122.564439,37.935324,01/01/2012
11308,-122.564439,37.935324,01/01/2013
11309,-122.564439,37.935324,01/01/2014
11310,-121.705327,37.189396,01/01/2012
11311,-121.705327,37.189396,01/01/2013
11312,-122.099224,37.838926,01/01/2013
11313,-122.240179,37.843126,01/01/2014
11314,-121.885066,37.238842,01/01/2014
11315,-121.705327,37.189396,01/01/1996
11316,-121.705327,37.189396,01/01/1997
11317,-121.705327,37.189396,01/01/1998
11318,-121.705327,37.189396,01/01/2000
11319,-121.705327,37.189396,01/01/2001
11320,-121.705327,37.189396,01/01/2002
11321,-121.705327,37.189396,01/01/2003
11322,-118.298662,33.786594,01/01/1996
11323,-118.298662,33.786594,01/01/1997
11324,-118.298662,33.786594,01/01/1998
11325,-118.298662,33.786594,01/01/1999
11326,-118.298662,33.786594,01/01/2000
11327,-118.298662,33.786594,01/01/2001
11328,-122.443882,37.769079,01/01/1998
11329,-122.416281,37.748932,01/01/1998
11330,-121.705327,37.189396,01/01/1993
11331,-121.705327,37.189396,01/01/1994
11332,-121.705327,37.189396,01/01/1995
11333,-121.705327,37.189396,01/01/1996
11334,-121.705327,37.189396,01/01/1997
11335,-121.705327,37.189396,01/01/1998
11336,-121.705327,37.189396,01/01/1999
11337,-121.705327,37.189396,01/01/2000
11338,-121.705327,37.189396,01/01/2001
11339,-122.740988,38.068036,01/01/1997
11340,-122.491682,37.777129,01/01/1993
11341,-122.491682,37.777129,01/01/1994
11342,-122.491682,37.777129,01/01/1995
11343,-122.491682,37.777129,01/01/1996
11344,-122.491682,37.777129,01/01/1997
11345,-122.491682,37.777129,01/01/1998
11346,-122.491682,37.777129,01/01/1999
11347,-122.491682,37.777129,01/01/2000
11348,-122.491682,37.777129,01/01/2001
11349,-122.256729,37.866975,01/01/2004
11350,-122.242029,37.85983,01/01/1993
11351,-122.242029,37.85983,01/01/1994
11352,-122.242029,37.85983,01/01/1995
11353,-122.242029,37.85983,01/01/1996
11354,-122.242029,37.85983,01/01/1997
11355,-122.242029,37.85983,01/01/1998
11356,-122.242029,37.85983,01/01/1999
11357,-122.242029,37.85983,01/01/2001
11358,-121.705327,37.189396,01/01/2003
11359,-121.705327,37.189396,01/01/2006
11360,-121.705327,37.189396,01/01/2008
11361,-121.705327,37.189396,01/01/2010
11362,-121.705327,37.189396,01/01/2011
11363,-121.705327,37.189396,01/01/2012
11364,-122.256729,37.866975,01/01/1994
11365,-122.256729,37.866975,01/01/1997
11366,-122.536337,37.947874,01/01/1993
11367,-122.536337,37.947874,01/01/1994
11368,-122.536337,37.947874,01/01/1995
11369,-122.536337,37.947874,01/01/1996
11370,-122.536337,37.947874,01/01/1997
11371,-122.536337,37.947874,01/01/1998
11372,-122.536337,37.947874,01/01/1999
11373,-122.536337,37.947874,01/01/2000
11374,-121.705327,37.189396,01/01/1996
11375,-122.222278,37.847076,01/01/1999
11376,-122.222278,37.847076,01/01/2002
11377,-122.27608,37.892675,01/01/1995
11378,-122.27608,37.892675,01/01/1996
11379,-122.27608,37.892675,01/01/1997
11380,-122.27608,37.892675,01/01/1998
11381,-122.27608,37.892675,01/01/1999
11382,-122.27608,37.892675,01/01/2000
11383,-122.27608,37.892675,01/01/2001
11384,-121.705327,37.189396,01/01/1993
11385,-121.705327,37.189396,01/01/1994
11386,-121.912568,37.520339,01/01/1997
11387,-121.705327,37.189396,01/01/1993
11388,-121.705327,37.189396,01/01/1994
11389,-121.705327,37.189396,01/01/1995
11390,-121.705327,37.189396,01/01/1996
11391,-121.705327,37.189396,01/01/1997
11392,-122.260429,37.891825,01/01/1993
11393,-122.260429,37.891825,01/01/2006
11394,-122.260429,37.891825,01/01/2007
11395,-122.260429,37.891825,01/01/2008
11396,-122.260429,37.891825,01/01/1993
11397,-122.260429,37.891825,01/01/1994
11398,-122.260429,37.891825,01/01/1995
11399,-122.260429,37.891825,01/01/1996
11400,-122.260429,37.891825,01/01/1997
11401,-122.483232,37.743857,01/01/1995
11402,-122.483232,37.743857,01/01/1996
11403,-122.483232,37.743857,01/01/1997
11404,-122.483232,37.743857,01/01/1998
11405,-122.483232,37.743857,01/01/1999
11406,-122.483232,37.743857,01/01/2000
11407,-122.206177,37.966422,01/01/1993
11408,-122.206177,37.966422,01/01/1994
11409,-122.206177,37.966422,01/01/1995
11410,-122.206177,37.966422,01/01/1996
11411,-122.206177,37.966422,01/01/1997
11412,-122.206177,37.966422,01/01/1998
11413,-122.206177,37.966422,01/01/1999
11414,-122.206177,37.966422,01/01/2000
11415,-122.206177,37.966422,01/01/2001
11416,-122.206177,37.966422,01/01/2002
11417,-122.206177,37.966422,01/01/2003
11418,-122.564439,37.935324,01/01/1993
11419,-122.564439,37.935324,01/01/1994
11420,-122.242029,37.85983,01/01/1993
11421,-122.242029,37.85983,01/01/1994
11422,-122.242029,37.85983,01/01/1995
11423,-122.242029,37.85983,01/01/1996
11424,-122.242029,37.85983,01/01/1997
11425,-122.242029,37.85983,01/01/1998
11426,-122.242029,37.85983,01/01/1999
11427,-122.242029,37.85983,01/01/2000
11428,-122.242029,37.85983,01/01/2001
11429,-122.242029,37.85983,01/01/2002
11430,-122.242029,37.85983,01/01/2003
11431,-122.242029,37.85983,01/01/2004
11432,-122.242029,37.85983,01/01/2005
11433,-122.242029,37.85983,01/01/2006
11434,-122.242029,37.85983,01/01/2007
11435,-122.242029,37.85983,01/01/2008
11436,-122.240179,37.843126,01/01/1993
11437,-122.240179,37.843126,01/01/1994
11438,-122.240179,37.843126,01/01/1995
11439,-122.240179,37.843126,01/01/1996
11440,-122.240179,37.843126,01/01/1997
11441,-122.240179,37.843126,01/01/1998
11442,-122.240179,37.843126,01/01/1999
11443,-122.240179,37.843126,01/01/2000
11444,-122.240179,37.843126,01/01/2001
11445,-122.240179,37.843126,01/01/2002
11446,-122.240179,37.843126,01/01/2004
11447,-122.240179,37.843126,01/01/2006
11448,-122.240179,37.843126,01/01/1993
11449,-122.260429,37.891825,01/01/1994
11450,-122.295997,37.424539,01/01/1993
11451,-122.295997,37.424539,01/01/1994
11452,-122.295997,37.424539,01/01/1995
11453,-122.295997,37.424539,01/01/1996
11454,-122.295997,37.424539,01/01/1997
11455,-122.295997,37.424539,01/01/1998
11456,-122.295997,37.424539,01/01/1999
11457,-122.295997,37.424539,01/01/2000
11458,-122.295997,37.424539,01/01/2001
11459,-122.238779,37.811277,01/01/1993
11460,-122.238779,37.811277,01/01/1994
11461,-122.238779,37.811277,01/01/1995
11462,-122.238779,37.811277,01/01/1996
11463,-122.238779,37.811277,01/01/1997
11464,-122.238779,37.811277,01/01/1998
11465,-122.238779,37.811277,01/01/1999
11466,-122.238779,37.811277,01/01/2000
11467,-122.238779,37.811277,01/01/2001
11468,-122.238779,37.811277,01/01/2002
11469,-122.238779,37.811277,01/01/2003
11470,-122.443882,37.769079,01/01/1993
11471,-122.443882,37.769079,01/01/1994
11472,-118.298662,33.786594,01/01/1993
11473,-122.443882,37.769079,01/01/1993
11474,-122.443882,37.769079,01/01/1994
11475,-122.443882,37.769079,01/01/1995
11476,-122.443882,37.769079,01/01/1996
11477,-122.443882,37.769079,01/01/1997
11478,-122.443882,37.769079,01/01/1998
11479,-122.443882,37.769079,01/01/1999
11480,-122.443882,37.769079,01/01/2000
11481,-122.443882,37.769079,01/01/2001
11482,-122.443882,37.769079,01/01/2002
11483,-122.443882,37.769079,01/01/2003
11484,-122.439332,37.758279,01/01/1993
11485,-122.405331,37.773579,01/01/2002
11486,-122.405331,37.773579,01/01/2005
11487,-122.138765,37.467338,01/01/1993
11488,-122.138765,37.467338,01/01/1994
11489,-122.138765,37.467338,01/01/1995
11490,-73.282408,41.175173,01/01/1993
11491,-73.282408,41.175173,01/01/1994
11492,-73.282408,41.175173,01/01/1995
11493,-73.282408,41.175173,01/01/1996
11494,-122.367573,37.567086,01/01/1997
11495,-122.367573,37.567086,01/01/1998
11496,-122.222278,37.847076,01/01/1993
11497,-122.222278,37.847076,01/01/1994
11498,-122.222278,37.847076,01/01/1995
11499,-122.222278,37.847076,01/01/1996
11500,-123.444371,43.937276,01/01/1995
11501,-123.444371,43.937276,01/01/1996
11502,-123.006531,38.707323,01/01/1993
11503,-118.298662,33.786594,01/01/1993
11504,-118.298662,33.786594,01/01/1994
11505,-118.298662,33.786594,01/01/1995
11506,-118.298662,33.786594,01/01/1996
11507,-118.298662,33.786594,01/01/1997
11508,-122.27573,37.865725,01/01/1993
11509,-122.27573,37.865725,01/01/1994
11510,-122.27573,37.865725,01/01/1995
11511,-122.27573,37.865725,01/01/1996
11512,-122.27573,37.865725,01/01/1997
11513,-122.27573,37.865725,01/01/1998
11514,-122.27573,37.865725,01/01/1999
11515,-122.27573,37.865725,01/01/2000
11516,-122.27573,37.865725,01/01/2001
11517,-122.27573,37.865725,01/01/2002
11518,-122.27573,37.865725,01/01/2003
11519,-122.27573,37.865725,01/01/2004
11520,-122.27573,37.865725,01/01/2005
11521,-122.27573,37.865725,01/01/2006
11522,-122.27573,37.865725,01/01/2007
11523,-122.27573,37.865725,01/01/2008
11524,-121.705327,37.189396,01/01/1993
11525,-121.705327,37.189396,01/01/1994
11526,-121.705327,37.189396,01/01/1995
11527,-121.705327,37.189396,01/01/1996
11528,-121.705327,37.189396,01/01/1997
11529,-121.705327,37.189396,01/01/1998
11530,-121.705327,37.189396,01/01/1999
11531,-122.58549,38.033922,01/01/1993
11532,-122.58549,38.033922,01/01/1994
11533,-122.58549,38.033922,01/01/1995
11534,-122.58549,38.033922,01/01/1996
11535,-122.58549,38.033922,01/01/1997
11536,-122.58549,38.033922,01/01/1998
11537,-122.58549,38.033922,01/01/1999
11538,-120.230556,38.010365,01/01/1993
11539,-120.230556,38.010365,01/01/1994
11540,-120.230556,38.010365,01/01/1995
11541,-120.230556,38.010365,01/01/1996
11542,-120.230556,38.010365,01/01/2000
11543,-121.705327,37.189396,01/01/1993
11544,-121.705327,37.189396,01/01/1994
11545,-121.705327,37.189396,01/01/1995
11546,-121.705327,37.189396,01/01/1996
11547,-121.960045,37.951661,01/01/1994
11548,-121.960045,37.951661,01/01/1995
11549,-121.960045,37.951661,01/01/1996
11550,-121.705327,37.189396,01/01/1994
11551,-122.260429,37.891825,01/01/1993
11552,-122.260429,37.891825,01/01/1994
11553,-122.260429,37.891825,01/01/1995
11554,-122.260429,37.891825,01/01/1996
11555,-122.260429,37.891825,01/01/1997
11556,-122.260429,37.891825,01/01/1998
11557,-122.260429,37.891825,01/01/1999
11558,-122.260429,37.891825,01/01/2000
11559,-122.260429,37.891825,01/01/2001
11560,-122.260429,37.891825,01/01/2002
11561,-122.260429,37.891825,01/01/2003
11562,-122.420782,37.795219,01/01/1994
11563,-122.420782,37.795219,01/01/1997
11564,-122.420782,37.795219,01/01/1998
11565,-122.204578,37.802777,01/01/1993
11566,-122.204578,37.802777,01/01/1994
11567,-122.204578,37.802777,01/01/1995
11568,-122.204578,37.802777,01/01/1997
11569,-122.27608,37.892675,01/01/1993
11570,-122.111126,37.052748,01/01/1998
11571,-122.242029,37.85983,01/01/1994
11572,-122.222278,37.847076,01/01/1993
11573,-122.222278,37.847076,01/01/1994
11574,-122.222278,37.847076,01/01/1995
11575,-122.222278,37.847076,01/01/1996
11576,-122.222278,37.847076,01/01/1997
11577,-122.222278,37.847076,01/01/2001
11578,-122.260429,37.891825,01/01/1995
11579,-122.260429,37.891825,01/01/1996
11580,-118.298662,33.786594,01/01/1995
11581,-122.30248,37.918024,01/01/1993
11582,-122.30248,37.918024,01/01/1994
11583,-122.30248,37.918024,01/01/1995
11584,-122.30248,37.918024,01/01/1996
11585,-122.30248,37.918024,01/01/1997
11586,-122.30248,37.918024,01/01/1998
11587,-122.30248,37.918024,01/01/1999
11588,-122.30248,37.918024,01/01/2000
11589,-122.30248,37.918024,01/01/2001
11590,-122.30248,37.918024,01/01/2002
11591,-122.30248,37.918024,01/01/2003
11592,-122.238779,37.811277,01/01/1993
11593,-122.562937,37.886325,01/01/1993
11594,-122.562937,37.886325,01/01/1994
11595,-122.562937,37.886325,01/01/1995
11596,-122.562937,37.886325,01/01/1998
11597,-122.26553,37.879825,01/01/1994
11598,-122.26553,37.879825,01/01/1995
11599,-122.120089,37.901223,01/01/1999
11600,-121.885066,37.238842,01/01/1996
11601,-121.885066,37.238842,01/01/1997
11602,-121.885066,37.238842,01/01/1998
11603,-122.260429,37.891825,01/01/1993
11604,-122.260429,37.891825,01/01/1995
11605,-121.749016,38.521776,01/01/1993
11606,-121.749016,38.521776,01/01/1994
11607,-121.749016,38.521776,01/01/1995
11608,-122.070625,37.873343,01/01/1993
11609,-122.070625,37.873343,01/01/1994
11610,-122.070625,37.873343,01/01/1995
11611,-122.070625,37.873343,01/01/1996
11612,-122.070625,37.873343,01/01/1997
11613,-122.070625,37.873343,01/01/1998
11614,-122.070625,37.873343,01/01/1999
11615,-121.91605,37.676781,01/01/1997
11616,-122.401732,37.790728,01/01/2003
11617,-122.401732,37.790728,01/01/2004
11618,-122.401732,37.790728,01/01/2005
11619,-122.27608,37.892675,01/01/1996
11620,-76.506883,38.992124,01/01/2002
11621,-76.506883,38.992124,01/01/2003
11622,-76.506883,38.992124,01/01/2004
11623,-76.506883,38.992124,01/01/2005
11624,-76.506883,38.992124,01/01/2006
11625,-76.506883,38.992124,01/01/2007
11626,-76.506883,38.992124,01/01/2008
11627,-76.506883,38.992124,01/01/2009
11628,-122.260429,37.891825,01/01/1993
11629,-122.070625,37.873343,01/01/1993
11630,-122.070625,37.873343,01/01/1994
11631,-122.070625,37.873343,01/01/1995
11632,-122.070625,37.873343,01/01/1998
11633,-122.070625,37.873343,01/01/2000
11634,-122.070625,37.873343,01/01/2001
11635,-122.070625,37.873343,01/01/2002
11636,-122.070625,37.873343,01/01/2003
11637,-122.439332,37.758279,01/01/1993
11638,-122.439332,37.758279,01/01/1994
11639,-122.439332,37.758279,01/01/1995
11640,-122.439332,37.758279,01/01/1996
11641,-122.439332,37.758279,01/01/1997
11642,-122.439332,37.758279,01/01/1998
11643,-122.439332,37.758279,01/01/1999
11644,-122.439332,37.758279,01/01/2000
11645,-122.439332,37.758279,01/01/2001
11646,-122.439332,37.758279,01/01/2002
11647,-122.439332,37.758279,01/01/2003
11648,-122.439332,37.758279,01/01/2004
11649,-122.439332,37.758279,01/01/2005
11650,-122.439332,37.758279,01/01/2006
11651,-122.439332,37.758279,01/01/2007
11652,-122.439332,37.758279,01/01/2008
11653,-122.439332,37.758279,01/01/2009
11654,-122.439332,37.758279,01/01/2010
11655,-122.439332,37.758279,01/01/2011
11656,-122.562937,37.886325,01/01/2006
11657,-122.562937,37.886325,01/01/2007
11658,-122.562937,37.886325,01/01/2008
11659,-122.562937,37.886325,01/01/2009
11660,-122.120089,37.901223,01/01/1993
11661,-122.120089,37.901223,01/01/1997
11662,-122.437032,37.786028,01/01/1993
11663,-122.437032,37.786028,01/01/1994
11664,-122.437032,37.786028,01/01/1995
11665,-71.730154,42.894022,01/01/1993
11666,-122.30248,37.918024,01/01/1995
11667,-122.30248,37.918024,01/01/2003
11668,-122.27608,37.892675,01/01/2004
11669,-121.975531,37.768556,01/01/1996
11670,-121.975531,37.768556,01/01/1998
11671,-122.092324,37.635482,01/01/1993
11672,-122.092324,37.635482,01/01/1994
11673,-122.092324,37.635482,01/01/1995
11674,-122.092324,37.635482,01/01/1996
11675,-122.30248,37.918024,01/01/2010
11676,-122.30248,37.918024,01/01/2011
11677,-122.437032,37.786028,01/01/1994
11678,-122.626545,38.462575,01/01/2000
11679,-122.238779,37.811277,01/01/1997
11680,-122.032061,38.1012,01/01/1996
11681,-122.408782,37.791028,01/01/1993
11682,-122.408782,37.791028,01/01/1994
11683,-122.408782,37.791028,01/01/1995
11684,-122.408782,37.791028,01/01/1996
11685,-122.408782,37.791028,01/01/1997
11686,-122.408782,37.791028,01/01/1998
11687,-122.420782,37.795219,01/01/2006
11688,-122.420782,37.795219,01/01/2007
11689,-122.420782,37.795219,01/01/2010
11690,-122.420782,37.795219,01/01/1993
11691,-122.420782,37.795219,01/01/1994
11692,-122.420782,37.795219,01/01/1995
11693,-122.420782,37.795219,01/01/1996
11694,-122.238779,37.811277,01/01/2005
11695,-122.238779,37.811277,01/01/2006
11696,-122.238779,37.811277,01/01/2007
11697,-122.238779,37.811277,01/01/2008
11698,-122.242029,37.85983,01/01/1995
11699,-122.410832,37.72168,01/01/1993
11700,-122.410832,37.72168,01/01/1994
11701,-122.410832,37.72168,01/01/1995
11702,-122.410832,37.72168,01/01/1996
11703,-122.410832,37.72168,01/01/1997
11704,-122.410832,37.72168,01/01/1998
11705,-122.537356,42.148098,01/01/1995
11706,-122.240179,37.843126,01/01/1998
11707,-122.240179,37.843126,01/01/2001
11708,-122.482483,37.722631,01/01/1993
11709,-122.482483,37.722631,01/01/1994
11710,-122.482483,37.722631,01/01/1995
11711,-122.482483,37.722631,01/01/1996
11712,-122.482483,37.722631,01/01/1997
11713,-122.482483,37.722631,01/01/1998
11714,-122.482483,37.722631,01/01/1999
11715,-122.482483,37.722631,01/01/2000
11716,-122.482483,37.722631,01/01/2002
11717,-122.482483,37.722631,01/01/2003
11718,-122.482483,37.722631,01/01/2004
11719,-122.482483,37.722631,01/01/2005
11720,-122.482483,37.722631,01/01/2006
11721,-122.482483,37.722631,01/01/2007
11722,-122.482483,37.722631,01/01/2008
11723,-122.482483,37.722631,01/01/2009
11724,-122.482483,37.722631,01/01/2010
11725,-122.482483,37.722631,01/01/2011
11726,-122.482483,37.722631,01/01/2012
11727,-122.491682,37.777129,01/01/1995
11728,-122.491682,37.777129,01/01/1996
11729,-122.491682,37.777129,01/01/1997
11730,-122.491682,37.777129,01/01/1998
11731,-122.491682,37.777129,01/01/1999
11732,-122.491682,37.777129,01/01/2000
11733,-122.491682,37.777129,01/01/2001
11734,-122.491682,37.777129,01/01/2002
11735,-122.55944,38.07392,01/01/1995
11736,-122.55944,38.07392,01/01/1997
11737,-121.761419,38.397372,01/01/1993
11738,-121.761419,38.397372,01/01/1994
11739,-121.761419,38.397372,01/01/1995
11740,-121.761419,38.397372,01/01/1996
11741,-121.761419,38.397372,01/01/1997
11742,-121.761419,38.397372,01/01/1998
11743,-121.761419,38.397372,01/01/1999
11744,-121.761419,38.397372,01/01/2000
11745,-121.761419,38.397372,01/01/2001
11746,-121.761419,38.397372,01/01/2002
11747,-121.761419,38.397372,01/01/2003
11748,-121.761419,38.397372,01/01/2004
11749,-121.761419,38.397372,01/01/2005
11750,-121.761419,38.397372,01/01/2006
11751,-121.761419,38.397372,01/01/2007
11752,-121.761419,38.397372,01/01/2008
11753,-121.761419,38.397372,01/01/2009
11754,-121.705327,37.189396,01/01/1993
11755,-121.705327,37.189396,01/01/1994
11756,-121.705327,37.189396,01/01/1995
11757,-121.705327,37.189396,01/01/1996
11758,-122.416281,37.748932,01/01/1993
11759,-122.416281,37.748932,01/01/1994
11760,-122.416281,37.748932,01/01/1995
11761,-122.416281,37.748932,01/01/1996
11762,-122.416281,37.748932,01/01/1999
11763,-122.416281,37.748932,01/01/2000
11764,-122.727802,37.784827,01/01/2007
11765,-122.727802,37.784827,01/01/2008
11766,-122.727802,37.784827,01/01/2009
11767,-122.727802,37.784827,01/01/2010
11768,-121.705327,37.189396,01/01/1994
11769,-121.705327,37.189396,01/01/1995
11770,-121.705327,37.189396,01/01/1996
11771,-121.705327,37.189396,01/01/1997
11772,-121.705327,37.189396,01/01/1998
11773,-121.705327,37.189396,01/01/1999
11774,-121.705327,37.189396,01/01/2000
11775,-121.705327,37.189396,01/01/2001
11776,-121.705327,37.189396,01/01/2002
11777,-121.705327,37.189396,01/01/2003
11778,-121.705327,37.189396,01/01/2008
11779,-122.260429,37.891825,01/01/2010
11780,-122.260429,37.891825,01/01/2011
11781,-122.368433,37.819763,01/01/2008
11782,-122.186373,37.439616,01/01/1996
11783,-122.186373,37.439616,01/01/1998
11784,-122.186373,37.439616,01/01/2005
11785,-122.186373,37.439616,01/01/2006
11786,-122.218176,37.370194,01/01/1993
11787,-122.218176,37.370194,01/01/1998
11788,-122.28713,37.864425,01/01/2011
11789,-122.28713,37.864425,01/01/2012
11790,-122.295997,37.424539,01/01/1993
11791,-122.295997,37.424539,01/01/1994
11792,-122.295997,37.424539,01/01/1996
11793,-122.295997,37.424539,01/01/1998
11794,-122.070625,37.873343,01/01/1993
11795,-122.070625,37.873343,01/01/1994
11796,-122.070625,37.873343,01/01/1995
11797,-122.070625,37.873343,01/01/2001
11798,-122.070625,37.873343,01/01/2002
11799,-122.070625,37.873343,01/01/2003
11800,-122.070625,37.873343,01/01/2006
11801,-122.070625,37.873343,01/01/2007
11802,-122.070625,37.873343,01/01/2010
11803,-122.59184,37.986473,01/01/1994
11804,-122.59184,37.986473,01/01/1995
11805,-122.66765,48.1894,01/01/1993
11806,-122.66765,48.1894,01/01/1994
11807,-122.66765,48.1894,01/01/1995
11808,-122.66765,48.1894,01/01/1996
11809,-122.443882,37.769079,01/01/1993
11810,-122.443882,37.769079,01/01/1994
11811,-122.443882,37.769079,01/01/1995
11812,-122.443882,37.769079,01/01/1996
11813,-122.443882,37.769079,01/01/1997
11814,-122.443882,37.769079,01/01/1998
11815,-122.443882,37.769079,01/01/1999
11816,-122.443882,37.769079,01/01/2000
11817,-122.443882,37.769079,01/01/2001
11818,-122.443882,37.769079,01/01/2002
11819,-122.022872,37.953672,01/01/1993
11820,-122.420782,37.795219,01/01/2010
11821,-122.420782,37.795219,01/01/2011
11822,-122.420782,37.795219,01/01/2012
11823,-122.420782,37.795219,01/01/2010
11824,-122.420782,37.795219,01/01/2011
11825,-122.420782,37.795219,01/01/2012
11826,-122.27608,37.892675,01/01/2005
11827,-122.27608,37.892675,01/01/2006
11828,-121.906329,37.714402,01/01/1993
11829,-121.906329,37.714402,01/01/1994
11830,-122.27608,37.892675,01/01/1993
11831,-121.843071,37.912274,01/01/1993
11832,-121.843071,37.912274,01/01/1996
11833,-122.144826,37.893124,01/01/1993
11834,-122.144826,37.893124,01/01/1994
11835,-122.144826,37.893124,01/01/1996
11836,-122.144826,37.893124,01/01/1997
11837,-122.144826,37.893124,01/01/1998
11838,-122.144826,37.893124,01/01/1999
11839,-121.885066,37.238842,01/01/2011
11840,-121.885066,37.238842,01/01/2012
11841,-122.28713,37.864425,01/01/2012
11842,-122.416281,37.748932,01/01/2011
11843,-121.705327,37.189396,01/01/2011
11844,-121.705327,37.189396,01/01/2012
11845,-122.476819,38.255943,01/01/1994
11846,-122.476819,38.255943,01/01/1995
11847,-122.476819,38.255943,01/01/1996
11848,-122.238779,37.811277,01/01/2011
11849,-121.784818,37.897832,01/01/1993
11850,-121.784818,37.897832,01/01/1994
11851,-121.784818,37.897832,01/01/1995
11852,-121.784818,37.897832,01/01/1996
11853,-121.784818,37.897832,01/01/1997
11854,-121.784818,37.897832,01/01/1998
11855,-121.784818,37.897832,01/01/1999
11856,-121.784818,37.897832,01/01/2000
11857,-122.037045,37.906873,01/01/1993
11858,-122.222278,37.847076,01/01/1993
11859,-122.222278,37.847076,01/01/2001
11860,-122.222278,37.847076,01/01/2002
11861,-122.222278,37.847076,01/01/2003
11862,-122.222278,37.847076,01/01/2004
11863,-122.30248,37.918024,01/01/2011
11864,-122.869654,38.407222,01/01/2011
11865,-122.144826,37.893124,01/01/1993
11866,-122.144826,37.893124,01/01/1994
11867,-122.144826,37.893124,01/01/1995
11868,-122.30248,37.918024,01/01/2011
11869,-122.344381,37.925174,01/01/2011
11870,-122.483232,37.743857,01/01/2011
11871,-122.443882,37.769079,01/01/2012
11872,-122.260429,37.891825,01/01/1993
11873,-122.260429,37.891825,01/01/1994
